LineId,Content,EventId,EventTemplate,ParameterList
74,"INFO BlockManagerInfo : Added broadcast_4_piece231 in memory on 10.10.34.37 : 48910 ( size : 4.0 MB , free : 35.5 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_4_piece231', '10.10.34.37', '48910', '4.0', '35.5']"
75,"INFO MemoryStore : Block broadcast_4_piece232 stored as bytes in memory ( estimated size 4.0 MB , free 932.2 MB )",56b182f4,"INFO MemoryStore : Block <*> stored as bytes in memory ( estimated size 4.0 MB , free <*> <*> )","['broadcast_4_piece232', '932.2 MB']"
76,"INFO BlockManagerInfo : Added broadcast_4_piece232 in memory on 10.10.34.37 : 48910 ( size : 4.0 MB , free : 35.5 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_4_piece232', '10.10.34.37', '48910', '4.0', '35.5']"
77,"INFO MemoryStore : Block broadcast_4_piece233 stored as bytes in memory ( estimated size 4.0 MB , free 936.2 MB )",56b182f4,"INFO MemoryStore : Block <*> stored as bytes in memory ( estimated size 4.0 MB , free <*> <*> )","['broadcast_4_piece233', '936.2 MB']"
78,"INFO BlockManagerInfo : Added broadcast_4_piece233 in memory on 10.10.34.37 : 48910 ( size : 4.0 MB , free : 35.5 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_4_piece233', '10.10.34.37', '48910', '4.0', '35.5']"
79,"INFO MemoryStore : Block broadcast_4_piece234 stored as bytes in memory ( estimated size 4.0 MB , free 940.2 MB )",56b182f4,"INFO MemoryStore : Block <*> stored as bytes in memory ( estimated size 4.0 MB , free <*> <*> )","['broadcast_4_piece234', '940.2 MB']"
80,"INFO BlockManagerInfo : Added broadcast_4_piece234 in memory on 10.10.34.37 : 48910 ( size : 4.0 MB , free : 35.5 GB )",5e44bbe3,"INFO BlockManagerInfo : Added <*> in memory on <*> : <*> ( size : <*> MB , free : <*> GB )","['broadcast_4_piece234', '10.10.34.37', '48910', '4.0', '35.5']"
81,INFO shuffle.RetryingBlockFetcher : Retrying fetch ( 2/3 ) for 1 outstanding blocks after 5000 ms,576dc4e7,INFO shuffle.RetryingBlockFetcher : Retrying fetch ( 2/3 ) for 1 outstanding blocks after 5000 ms,[]
82,"INFO client.TransportClientFactory : Found inactive connection to mesos-slave-08/10.10.34.18 : 55867 , creating a new one.",4b899ac3,"INFO client.TransportClientFactory : Found inactive connection to mesos-slave-08/10.10.34.18 : 55867 , creating a new one.",[]
83,ERROR shuffle.RetryingBlockFetcher : Exception while beginning fetch of 1 outstanding blocks ( after 2 retries ),b57782e3,ERROR shuffle.RetryingBlockFetcher : Exception while beginning fetch of 1 outstanding blocks ( after 2 retries ),[]
84,to connect to mesos-slave-08/10.10.34.18 : 55867,83dec63c,to connect to mesos-slave-08/10.10.34.18 : 55867,[]
85,at org.apache.spark.network.client.TransportClientFactory.createClient ( TransportClientFactory.java : 216 ),22453341,at org.apache.spark.network.client.TransportClientFactory.createClient ( TransportClientFactory.java : <*> ),['216']
86,at org.apache.spark.network.client.TransportClientFactory.createClient ( TransportClientFactory.java : 167 ),22453341,at org.apache.spark.network.client.TransportClientFactory.createClient ( TransportClientFactory.java : <*> ),['167']
87,at org.apache.spark.network.netty.NettyBlockTransferService$$anon$1.createAndStart ( NettyBlockTransferService.scala : 90 ),dc0db861,at org.apache.spark.network.netty.NettyBlockTransferService$$anon$1.createAndStart ( NettyBlockTransferService.scala : 90 ),[]
88,at org.apache.spark.network.shuffle.RetryingBlockFetcher.fetchAllOutstanding ( RetryingBlockFetcher.java : 140 ),39edb6e0,at org.apache.spark.network.shuffle.RetryingBlockFetcher.fetchAllOutstanding ( RetryingBlockFetcher.java : 140 ),[]
89,at org.apache.spark.network.shuffle.RetryingBlockFetcher.access$200 ( RetryingBlockFetcher.java : 43 ),0187bdf1,at <*> ( RetryingBlockFetcher.java : <*> ),"['org.apache.spark.network.shuffle.RetryingBlockFetcher.access$200', '43']"
90,at org.apache.spark.network.shuffle.RetryingBlockFetcher$1.run ( RetryingBlockFetcher.java : 170 ),0187bdf1,at <*> ( RetryingBlockFetcher.java : <*> ),"['org.apache.spark.network.shuffle.RetryingBlockFetcher$1.run', '170']"
91,at java.util.concurrent.Executors$RunnableAdapter.call ( Executors.java : 471 ),87c6845f,at java.util.concurrent.Executors$RunnableAdapter.call ( Executors.java : 471 ),[]
92,at java.util.concurrent.FutureTask.run ( FutureTask.java : 262 ),84e9e30d,at java.util.concurrent.FutureTask.run ( FutureTask.java : 262 ),[]
93,at java.util.concurrent.ThreadPoolExecutor.runWorker ( ThreadPoolExecutor.java : 1145 ),f0a41c37,at <*> ( ThreadPoolExecutor.java : <*> ),"['java.util.concurrent.ThreadPoolExecutor.runWorker', '1145']"
94,at java.util.concurrent.ThreadPoolExecutor$Worker.run ( ThreadPoolExecutor.java : 615 ),f0a41c37,at <*> ( ThreadPoolExecutor.java : <*> ),"['java.util.concurrent.ThreadPoolExecutor$Worker.run', '615']"
95,at java.lang.Thread.run ( Thread.java : 745 ),4beb9e05,at java.lang.Thread.run ( Thread.java : 745 ),[]
96,java.net.ConnectException : Connection refused : mesos-slave-08/10.10.34.18 : 55867,2907189f,java.net.ConnectException : Connection refused : mesos-slave-08/10.10.34.18 : 55867,[]
97,at sun.nio.ch.SocketChannelImpl.checkConnect ( Native Method ),6627343a,at sun.nio.ch.SocketChannelImpl.checkConnect ( Native Method ),[]
98,at sun.nio.ch.SocketChannelImpl.finishConnect ( SocketChannelImpl.java : 744 ),5e7df7b1,at sun.nio.ch.SocketChannelImpl.finishConnect ( SocketChannelImpl.java : 744 ),[]
99,at io.netty.channel.socket.nio.NioSocketChannel.doFinishConnect ( NioSocketChannel.java : 224 ),f801451d,at io.netty.channel.socket.nio.NioSocketChannel.doFinishConnect ( NioSocketChannel.java : 224 ),[]
100,at io.netty.channel.nio.AbstractNioChannel$AbstractNioUnsafe.finishConnect ( AbstractNioChannel.java : 289 ),66cf79bb,at io.netty.channel.nio.AbstractNioChannel$AbstractNioUnsafe.finishConnect ( AbstractNioChannel.java : 289 ),[]
101,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : 9000/pjhe/logs/2kProxifier.log : 159536+6136,255a19d5,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : <*> : <*>,"['9000/pjhe/logs/2kProxifier.log', '159536+6136']"
102,"INFO spark.CacheManager : Partition rdd_6_27 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_6_27']
103,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : 9000/pjhe/logs/2kProxifier.log : 165672+6136,255a19d5,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : <*> : <*>,"['9000/pjhe/logs/2kProxifier.log', '165672+6136']"
104,"INFO spark.CacheManager : Partition rdd_6_28 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_6_28']
105,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : 9000/pjhe/logs/2kProxifier.log : 171808+6136,255a19d5,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : <*> : <*>,"['9000/pjhe/logs/2kProxifier.log', '171808+6136']"
106,"INFO spark.CacheManager : Partition rdd_6_29 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_6_29']
107,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : 9000/pjhe/logs/2kProxifier.log : 177944+6136,255a19d5,INFO rdd.HadoopRDD : Input split : hdfs : //10.10.34.11 : <*> : <*>,"['9000/pjhe/logs/2kProxifier.log', '177944+6136']"
108,"INFO python.PythonRunner : Times : total = 51 , boot = -12 , init = 62 , finish = 1",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['51', '-12', '62', '1']"
109,"INFO python.PythonRunner : Times : total = 54 , boot = -15 , init = 67 , finish = 2",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['54', '-15', '67', '2']"
110,"INFO python.PythonRunner : Times : total = 56 , boot = -21 , init = 75 , finish = 2",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['56', '-21', '75', '2']"
111,"INFO python.PythonRunner : Times : total = 48 , boot = -13 , init = 59 , finish = 2",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['48', '-13', '59', '2']"
112,"INFO python.PythonRunner : Times : total = 52 , boot = -12 , init = 62 , finish = 2",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['52', '-12', '62', '2']"
113,"INFO storage.MemoryStore : Block rdd_6_25 stored as bytes in memory ( estimated size 1032.0 B , free 432.6 KB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_6_25', 'bytes', '1032.0 B', '432.6 KB']"
114,"INFO storage.MemoryStore : Block rdd_6_27 stored as bytes in memory ( estimated size 980.0 B , free 433.5 KB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_6_27', 'bytes', '980.0 B', '433.5 KB']"
115,"INFO storage.MemoryStore : Block rdd_6_26 stored as bytes in memory ( estimated size 1077.0 B , free 434.6 KB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_6_26', 'bytes', '1077.0 B', '434.6 KB']"
116,"INFO storage.MemoryStore : Block rdd_6_29 stored as bytes in memory ( estimated size 1053.0 B , free 435.6 KB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_6_29', 'bytes', '1053.0 B', '435.6 KB']"
117,"INFO storage.MemoryStore : Block rdd_6_28 stored as bytes in memory ( estimated size 941.0 B , free 436.5 KB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['rdd_6_28', 'bytes', '941.0 B', '436.5 KB']"
118,"INFO python.PythonRunner : Times : total = 38 , boot = 10 , init = 28 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['38', '10', '28', '0']"
119,"INFO python.PythonRunner : Times : total = 38 , boot = 13 , init = 25 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['38', '13', '25', '0']"
120,"INFO python.PythonRunner : Times : total = 40 , boot = 8 , init = 32 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['40', '8', '32', '0']"
121,INFO executor.Executor : Running task 25.0 in stage 12.0 ( TID 505 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['25.0', '12.0', '505']"
122,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 506,8472f612,INFO executor.CoarseGrainedExecutorBackend : Got assigned task <*>,['506']
123,INFO executor.Executor : Running task 26.0 in stage 12.0 ( TID 506 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['26.0', '12.0', '506']"
124,INFO executor.Executor : Finished task 23.0 in stage 12.0 ( TID 503 ) . 2667 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['23.0', '12.0', '503', '2667']"
125,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 507,8472f612,INFO executor.CoarseGrainedExecutorBackend : Got assigned task <*>,['507']
126,INFO executor.Executor : Running task 27.0 in stage 12.0 ( TID 507 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['27.0', '12.0', '507']"
127,"INFO python.PythonRunner : Times : total = 39 , boot = 11 , init = 28 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['39', '11', '28', '0']"
128,"INFO spark.CacheManager : Partition rdd_17_25 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_17_25']
129,"INFO spark.CacheManager : Partition rdd_17_26 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_17_26']
130,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 508,8472f612,INFO executor.CoarseGrainedExecutorBackend : Got assigned task <*>,['508']
131,INFO executor.Executor : Running task 28.0 in stage 12.0 ( TID 508 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['28.0', '12.0', '508']"
132,INFO executor.Executor : Finished task 24.0 in stage 12.0 ( TID 504 ) . 2667 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['24.0', '12.0', '504', '2667']"
133,"INFO spark.CacheManager : Partition rdd_17_27 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_17_27']
134,INFO storage.BlockManager : Found block rdd_2_26 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_2_26']
135,INFO storage.BlockManager : Found block rdd_2_25 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_2_25']
136,INFO storage.BlockManager : Found block rdd_2_27 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_2_27']
137,INFO executor.CoarseGrainedExecutorBackend : Got assigned task 509,8472f612,INFO executor.CoarseGrainedExecutorBackend : Got assigned task <*>,['509']
138,INFO executor.Executor : Running task 29.0 in stage 12.0 ( TID 509 ),0c6a8ef5,INFO executor.Executor : Running task <*> in stage <*> ( TID <*> ),"['29.0', '12.0', '509']"
139,"INFO spark.CacheManager : Partition rdd_17_28 not found , computing it",d6733a81,"INFO spark.CacheManager : Partition <*> not found , computing it",['rdd_17_28']
140,INFO storage.BlockManager : Found block rdd_2_28 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_2_28']
141,INFO mapred.SparkHadoopMapRedUtil : attempt_201706101511_0244_m_000018_4898 : Committed,04bf5c3e,INFO mapred.SparkHadoopMapRedUtil : <*> : Committed,['attempt_201706101511_0244_m_000018_4898']
142,INFO output.FileOutputCommitter : File Output Committer Algorithm version is 1,22ee3858,INFO output.FileOutputCommitter : File Output Committer Algorithm version is 1,[]
143,INFO output.FileOutputCommitter : Saved output of task 'attempt_201706101511_0244_m_000017_4897' to hdfs : //10.10.34.11 : 9000/pjhe/test/70/_temporary/0/task_201706101511_0244_m_000017,2df1e001,INFO output.FileOutputCommitter : Saved output of task <*> to hdfs : //10.10.34.11 : <*>,"[""'attempt_201706101511_0244_m_000017_4897'"", '9000/pjhe/test/70/_temporary/0/task_201706101511_0244_m_000017']"
144,INFO mapred.SparkHadoopMapRedUtil : attempt_201706101511_0244_m_000017_4897 : Committed,04bf5c3e,INFO mapred.SparkHadoopMapRedUtil : <*> : Committed,['attempt_201706101511_0244_m_000017_4897']
