EventId,EventTemplate,Occurrences
a55c26c6,03-17 16:15:21.065 1702 1765 I ActivityManager: Start proc 13003:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,1
747a1735,03-17 16:15:33.419 1702 8290 I NotificationManager: enqueueNotificationInternal: pkg=com.tencent.mobileqq id=121 notification=Notification(pri=1 contentView=null vibrate=[100] sound=null tick defaults=0x0 flags=0x11 color=0x00000000 vis=PRIVATE),1
710f8f26,03-17 <*> <*> <*> V AudioManager: getRingerMode...,2
1c5db67a,03-17 <*> 1702 <*> I NotificationManager: Marking notification as seen <*>,2
39725148,"03-17 <*> 1702 <*> D WindowManager: ACTIVITY check resid: com.example.android.notepad, <*>",2
a00f1309,03-17 <*> 2626 <*> D PhoneInterfaceManager: getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq,3
637170da,03-17 16:15:51.200 2626 2643 D PhoneInterfaceManager: getCellLocation is blocked by permission manager uid:10111 pid:28601,1
5b287bf5,03-17 <*> 7111 7111 V AudioManager: <*>,2
700a74b9,"03-17 16:16:00.489 7111 7111 I MediaPlayer: setDataSource(166, 0, 576460752303423487)",1
7117c359,03-17 16:16:00.520 7111 7111 V AudioManager: getStreamVolume treamType: 5,1
7d3efe3e,"03-17 16:16:02.895 1702 1820 D PowerManagerService: updateIsPoweredLocked: wasPowered=false, mIsPowered=false, oldPlugType=0, mPlugType=0, mBatteryLevel=23",1
e202b11f,03-17 16:16:02.897 2227 2227 W KeyguardUpdateMonitor: ACTION_BATTERY_CHANGED AMP: 0; Volt: 0,1
ba06b77e,03-17 16:16:02.898 1702 1702 I DeviceIdleController: updateChargingLocked: charging=false,1
d509229d,03-17 16:16:02.899 1702 <*> D <*> <*> <*>,3
35937372,03-17 16:16:02.899 1702 1702 D WifiService: ACTION_BATTERY_CHANGED pluggedType: 0,1
1cdf87ce,03-17 16:16:02.899 1702 2121 D WifiController: battery changed pluggedType: 0,1
6d6a3725,03-17 <*> 2227 2227 V KeyguardUpdateMonitor: RefreshBatteryInfo isBatteryLow: 23,2
12c04384,03-17 16:16:02.899 2227 2227 W KeyguardUpdateMonitor: ChargingSpeed Wattage: -1 ST: 5000000 --> 7500000,1
2585875b,03-17 16:16:04.598 1702 2644 I NotificationManager: enqueueNotificationInternal: pkg=com.tencent.mm id=4097 notification=Notification(pri=1 contentView=null vibrate=[] sound=null tick defaults=0x0 flags=0x101 color=0x00000000 category=msg vis=PRIVATE),1
a0555ec5,03-17 16:16:06.772 1702 3137 I ActivityManager: START u0 {flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras)} from uid 10112 on display 0,1
b26d7963,03-17 16:16:06.785 1702 3137 W ActivityManager: startActivity called from non-Activity context; forcing Intent.FLAG_ACTIVITY_NEW_TASK for: Intent { flg=0x24000000 cmp=com.tencent.mm/.ui.LauncherUI (has extras) },1
