LineId,Content,EventId,EventTemplate,ParameterList
45,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.127.243 : 50010 is added to blk_2570472833152656661 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.127.243', 'blk_2570472833152656661', '67108864']"
46,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.106.214 : 50010 is added to blk_3847400584267827359 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.106.214', 'blk_3847400584267827359', '67108864']"
47,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.106.37 : 50010 is added to blk_-4741373429281641397 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.106.37', 'blk_-4741373429281641397', '67108864']"
48,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.203.149 : 50010 is added to blk_957306176643713999 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.203.149', 'blk_957306176643713999', '67108864']"
49,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.39.242 : 50010 is added to blk_-6368719366144393565 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.39.242', 'blk_-6368719366144393565', '67108864']"
50,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811092030_0001_m_000631_0/part-00631. blk_1460123341451058582,d08ff016,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000631_0/part-00631. blk_1460123341451058582']
51,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.70.5 : 50010 is added to blk_6754497465540127826 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.70.5', 'blk_6754497465540127826', '67108864']"
52,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811092030_0001_m_000473_0/part-00473. blk_-7485096835229686740,d08ff016,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000473_0/part-00473. blk_-7485096835229686740']
53,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811092030_0001_m_000535_0/part-00535. blk_-8398511176417230969,d08ff016,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000535_0/part-00535. blk_-8398511176417230969']
54,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.7.32 : 50010 is added to blk_-4741373429281641397 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.250.7.32', 'blk_-4741373429281641397', '67108864']"
55,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.194.213 : 50010 is added to blk_-5035092030590508599 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.194.213', 'blk_-5035092030590508599', '67108864']"
56,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.67.113 : 50010 is added to blk_2570472833152656661 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.67.113', 'blk_2570472833152656661', '67108864']"
57,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811092030_0001_m_000609_0/part-00609. blk_5373480779434964331,d08ff016,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000609_0/part-00609. blk_5373480779434964331']
58,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.109.209 : 50010 is added to blk_8819938146366247893 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.109.209', 'blk_8819938146366247893', '67108864']"
59,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.198.33 : 50010 is added to blk_1555615820407491487 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.198.33', 'blk_1555615820407491487', '67108864']"
60,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : /user/root/rand/_temporary/_task_200811092030_0001_m_000590_0/part-00590. blk_3720011647210736284,d08ff016,INFO dfs.FSNamesystem : BLOCK* NameSystem.allocateBlock : <*> <*>,['/user/root/rand/_temporary/_task_200811092030_0001_m_000590_0/part-00590. blk_3720011647210736284']
61,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.193.175 : 50010 is added to blk_-3864576029521084501 size 3540711,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.193.175', 'blk_-3864576029521084501', '3540711']"
62,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.199.19 : 50010 is added to blk_-6461805080871864089 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.199.19', 'blk_-6461805080871864089', '67108864']"
63,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.199.19 : 50010 is added to blk_-7663736301703012921 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.199.19', 'blk_-7663736301703012921', '67108864']"
64,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.215.50 : 50010 is added to blk_5532662069934141843 size 67108864,8a5b1f94,INFO dfs.FSNamesystem : BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to <*> size <*>,"['10.251.215.50', 'blk_5532662069934141843', '67108864']"
65,INFO dfs.DataNode$DataXceiver : Receiving block blk_6677401331595955721 src : /10.251.107.242 : 45453 dest : /10.251.107.242 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_6677401331595955721', '/10.251.107.242', '45453', '/10.251.107.242']"
66,INFO dfs.DataBlockScanner : Verification succeeded for blk_3125478205253565053,b3725122,INFO dfs.DataBlockScanner : Verification succeeded for <*>,['blk_3125478205253565053']
67,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_-620799120446030215 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_-620799120446030215']"
68,INFO dfs.DataNode$PacketResponder : Received block blk_-620799120446030215 of size 67108864 from /10.251.203.179,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-620799120446030215', '67108864', '/10.251.203.179']"
69,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_-8629165824147635059 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_-8629165824147635059']"
70,INFO dfs.DataNode$PacketResponder : Received block blk_-8629165824147635059 of size 67108864 from /10.250.14.143,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-8629165824147635059', '67108864', '/10.250.14.143']"
71,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_-432609092239256285 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_-432609092239256285']"
72,INFO dfs.DataNode$PacketResponder : Received block blk_-432609092239256285 of size 67108864 from /10.250.7.244,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-432609092239256285', '67108864', '/10.250.7.244']"
73,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_-7413817314976645697 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_-7413817314976645697']"
74,INFO dfs.DataNode$PacketResponder : Received block blk_-7413817314976645697 of size 67108864 from /10.250.10.213,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-7413817314976645697', '67108864', '/10.250.10.213']"
75,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_2144685887979490503 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_2144685887979490503']"
76,INFO dfs.DataNode$PacketResponder : Received block blk_2144685887979490503 of size 67108864 from /10.251.123.20,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_2144685887979490503', '67108864', '/10.251.123.20']"
77,INFO dfs.DataNode$PacketResponder : PacketResponder 0 for block blk_3417878445678975351 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['0', 'blk_3417878445678975351']"
78,INFO dfs.DataNode$PacketResponder : Received block blk_3417878445678975351 of size 67108864 from /10.251.201.204,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_3417878445678975351', '67108864', '/10.251.201.204']"
79,INFO dfs.DataNode$PacketResponder : Received block blk_-5239790325354262356 of size 67108864 from /10.251.70.112,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_-5239790325354262356', '67108864', '/10.251.70.112']"
80,INFO dfs.DataNode$PacketResponder : PacketResponder 1 for block blk_2266837272728427110 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['1', 'blk_2266837272728427110']"
81,INFO dfs.DataNode$PacketResponder : Received block blk_409764837834837658 of size 67108864 from /10.251.111.80,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_409764837834837658', '67108864', '/10.251.111.80']"
82,INFO dfs.DataNode$DataXceiver : Receiving block blk_1284622585593934175 src : /10.251.203.149 : 58206 dest : /10.251.203.149 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_1284622585593934175', '/10.251.203.149', '58206', '/10.251.203.149']"
83,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_8194228686375294372 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_8194228686375294372']"
84,INFO dfs.DataNode$PacketResponder : Received block blk_8194228686375294372 of size 3542480 from /10.251.203.80,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_8194228686375294372', '3542480', '/10.251.203.80']"
85,INFO dfs.DataNode$DataXceiver : Receiving block blk_-1566335161871403560 src : /10.251.107.19 : 57373 dest : /10.251.107.19 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-1566335161871403560', '/10.251.107.19', '57373', '/10.251.107.19']"
86,INFO dfs.DataNode$DataXceiver : Receiving block blk_-1798778585488617624 src : /10.251.67.4 : 55732 dest : /10.251.67.4 : 50010,73096492,INFO dfs.DataNode$DataXceiver : Receiving block <*> src : <*> : <*> dest : <*> : 50010,"['blk_-1798778585488617624', '/10.251.67.4', '55732', '/10.251.67.4']"
87,INFO dfs.DataNode$PacketResponder : PacketResponder 1 for block blk_694908169174230938 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['1', 'blk_694908169174230938']"
88,INFO dfs.DataNode$PacketResponder : PacketResponder 2 for block blk_4212956820352975310 terminating,b44a1f83,INFO dfs.DataNode$PacketResponder : PacketResponder <*> for block <*> terminating,"['2', 'blk_4212956820352975310']"
89,INFO dfs.DataNode$PacketResponder : Received block blk_4212956820352975310 of size 67108864 from /10.251.199.150,1465024b,INFO dfs.DataNode$PacketResponder : Received block <*> of size <*> from <*>,"['blk_4212956820352975310', '67108864', '/10.251.199.150']"
