LineId,Content,EventId,EventTemplate,ParameterList
32,RAS KERNEL FATAL data TLB error interrupt,ffd19bff,RAS KERNEL FATAL <*> <*> <*> <*>,"['data', 'TLB error interrupt']"
33,RAS KERNEL FATAL data TLB error interrupt,ffd19bff,RAS KERNEL FATAL <*> <*> <*> <*>,"['data', 'TLB error interrupt']"
34,RAS KERNEL FATAL data TLB error interrupt,ffd19bff,RAS KERNEL FATAL <*> <*> <*> <*>,"['data', 'TLB error interrupt']"
35,RAS KERNEL FATAL data TLB error interrupt,ffd19bff,RAS KERNEL FATAL <*> <*> <*> <*>,"['data', 'TLB error interrupt']"
36,RAS KERNEL FATAL data storage interrupt,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'data storage interrupt']"
37,RAS KERNEL FATAL data storage interrupt,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'data storage interrupt']"
38,RAS KERNEL FATAL data storage interrupt,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'data storage interrupt']"
39,RAS KERNEL FATAL data storage interrupt,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'data storage interrupt']"
40,RAS KERNEL FATAL program interrupt : illegal instruction......0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': illegal instruction......0']"
41,RAS KERNEL FATAL program interrupt : illegal instruction......0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': illegal instruction......0']"
42,RAS KERNEL FATAL data store interrupt caused by icbi.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by icbi.........0']"
43,RAS KERNEL FATAL program interrupt : illegal instruction......0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': illegal instruction......0']"
44,RAS KERNEL FATAL program interrupt : illegal instruction......0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': illegal instruction......0']"
45,RAS KERNEL FATAL byte ordering exception.....................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'byte ordering exception.....................0']"
46,RAS KERNEL FATAL program interrupt : privileged instruction...0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': privileged instruction...0']"
47,RAS KERNEL FATAL byte ordering exception.....................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'byte ordering exception.....................0']"
48,RAS KERNEL FATAL program interrupt : fp cr update.............0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['program', 'interrupt', ': fp cr update.............0']"
49,RAS KERNEL FATAL program interrupt : fp cr update.............0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['program', 'interrupt', ': fp cr update.............0']"
50,RAS KERNEL FATAL data store interrupt caused by dcbf.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by dcbf.........0']"
51,RAS KERNEL FATAL critical input interrupt enable...0,ffd19bff,RAS KERNEL FATAL <*> <*> <*> <*>,"['critical', 'input interrupt enable...0']"
52,RAS KERNEL FATAL critical input interrupt enable...0,ffd19bff,RAS KERNEL FATAL <*> <*> <*> <*>,"['critical', 'input interrupt enable...0']"
53,RAS KERNEL FATAL data store interrupt caused by dcbf.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by dcbf.........0']"
54,RAS KERNEL FATAL data store interrupt caused by dcbf.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by dcbf.........0']"
55,RAS KERNEL FATAL data store interrupt caused by dcbf.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by dcbf.........0']"
56,RAS KERNEL FATAL data store interrupt caused by icbi.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by icbi.........0']"
57,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",eb26dedf,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",[]
58,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",eb26dedf,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",[]
59,RAS KERNEL FATAL data store interrupt caused by icbi.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by icbi.........0']"
60,RAS KERNEL FATAL data store interrupt caused by icbi.........0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['data', 'store', 'interrupt caused by icbi.........0']"
61,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",eb26dedf,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",[]
62,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",eb26dedf,"RAS KERNEL FATAL problem state ( 0 = sup , 1 = usr ) .......0",[]
63,RAS KERNEL FATAL program interrupt : unimplemented operation..0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
64,RAS KERNEL FATAL debug interrupt enable............0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'debug interrupt enable............0']"
65,RAS KERNEL FATAL debug interrupt enable............0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'debug interrupt enable............0']"
66,RAS KERNEL FATAL program interrupt : unimplemented operation..0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
67,RAS KERNEL FATAL program interrupt : unimplemented operation..0,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
68,RAS KERNEL FATAL rts panic! - stopping execution,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['rts', 'panic!', '- stopping execution']"
69,RAS KERNEL FATAL rts panic! - stopping execution,04137707,RAS KERNEL FATAL <*> <*> <*> <*> <*>,"['rts', 'panic!', '- stopping execution']"
70,RAS KERNEL FATAL floating pt ex mode 0 enable......0,737b9716,RAS KERNEL FATAL <*> <*> <*> <*> <*> <*>,"['floating', 'pt', 'ex mode 0 enable......0']"
71,RAS KERNEL FATAL debug interrupt enable............0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'debug interrupt enable............0']"
72,RAS KERNEL FATAL debug interrupt enable............0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'debug interrupt enable............0']"
73,RAS KERNEL FATAL debug interrupt enable............0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'debug interrupt enable............0']"
74,RAS KERNEL FATAL instruction address space.........0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'instruction address space.........0']"
75,RAS KERNEL FATAL instruction address space.........0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'instruction address space.........0']"
76,RAS KERNEL FATAL instruction address space.........0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'instruction address space.........0']"
77,RAS KERNEL FATAL instruction address space.........0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'instruction address space.........0']"
78,RAS KERNEL FATAL instruction address space.........0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'instruction address space.........0']"
79,RAS KERNEL FATAL disable store gathering..................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'disable store gathering..................0']"
80,RAS KERNEL FATAL disable store gathering..................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'disable store gathering..................0']"
81,RAS KERNEL FATAL disable store gathering..................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'disable store gathering..................0']"
82,RAS KERNEL FATAL disable store gathering..................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['FATAL', 'disable store gathering..................0']"
83,RAS KERNEL INFO instruction cache parity error corrected,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['instruction', 'cache', 'parity error corrected']"
84,RAS KERNEL INFO instruction cache parity error corrected,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['instruction', 'cache', 'parity error corrected']"
85,RAS KERNEL INFO instruction cache parity error corrected,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['instruction', 'cache', 'parity error corrected']"
86,RAS KERNEL INFO instruction cache parity error corrected,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['instruction', 'cache', 'parity error corrected']"
87,RAS KERNEL INFO instruction cache parity error corrected,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['instruction', 'cache', 'parity error corrected']"
88,"RAS KERNEL INFO CE sym 2 , at 0x02b1c1a0 , mask 0x04",0f9a0477,"RAS KERNEL INFO CE sym <*> , at <*> , mask <*>","['2', '0x02b1c1a0', '0x04']"
89,RAS KERNEL INFO total of 3 ddr error ( s ) detected and corrected,9a31c75f,RAS KERNEL INFO total of <*> ddr error ( s ) detected and corrected,['3']
90,RAS LINKCARD INFO MidplaneSwitchController performing bit sparing on R33-M1-L0-U22-C bit 3,32709031,RAS LINKCARD INFO MidplaneSwitchController performing bit sparing on R33-M1-L0-U22-C bit 3,[]
91,RAS APP FATAL ciod : failed to read message prefix on control stream ( CioStream socket to 172.16.96.116 : 50160,4697c595,RAS APP FATAL ciod : failed to read message prefix on control stream ( CioStream socket to 172.16.96.116 : <*>,['50160']
92,RAS APP FATAL ciod : failed to read message prefix on control stream ( CioStream socket to 172.16.96.116 : 50046,4697c595,RAS APP FATAL ciod : failed to read message prefix on control stream ( CioStream socket to 172.16.96.116 : <*>,['50046']
93,RAS KERNEL INFO instruction cache parity error corrected,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['instruction', 'cache', 'parity error corrected']"
94,RAS KERNEL INFO 1969920 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1969920']
95,RAS KERNEL INFO 1969920 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1969920']
96,RAS KERNEL INFO 1969920 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1969920']
97,RAS KERNEL INFO total of 1 ddr error ( s ) detected and corrected,9a31c75f,RAS KERNEL INFO total of <*> ddr error ( s ) detected and corrected,['1']
98,"RAS KERNEL INFO 1 ddr errors ( s ) detected and corrected on rank 0 , symbol 14 , bit 7",9f7ff3ff,"RAS KERNEL INFO 1 ddr errors ( s ) detected and corrected on rank 0 , symbol <*> , bit <*>","['14', '7']"
99,RAS KERNEL INFO total of 1 ddr error ( s ) detected and corrected,9a31c75f,RAS KERNEL INFO total of <*> ddr error ( s ) detected and corrected,['1']
100,RAS KERNEL INFO exception syndrome register : 0x08000000,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['exception', 'syndrome', 'register : 0x08000000']"
101,RAS KERNEL INFO exception syndrome register : 0x08000000,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['exception', 'syndrome', 'register : 0x08000000']"
102,RAS KERNEL INFO exception syndrome register : 0x08000000,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['exception', 'syndrome', 'register : 0x08000000']"
103,RAS KERNEL INFO exception syndrome register : 0x08000000,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['exception', 'syndrome', 'register : 0x08000000']"
104,RAS KERNEL INFO exception syndrome register : 0x08000000,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['exception', 'syndrome', 'register : 0x08000000']"
105,RAS KERNEL INFO exception syndrome register : 0x08000000,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['exception', 'syndrome', 'register : 0x08000000']"
106,RAS KERNEL INFO floating point operation....................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['INFO', 'floating point operation....................0']"
107,RAS KERNEL INFO floating point operation....................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['INFO', 'floating point operation....................0']"
108,RAS KERNEL INFO floating point operation....................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['INFO', 'floating point operation....................0']"
109,RAS KERNEL INFO floating point operation....................0,5df8c886,RAS KERNEL <*> <*> <*> <*>,"['INFO', 'floating point operation....................0']"
110,RAS KERNEL INFO program interrupt : unimplemented operation..0,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
111,RAS KERNEL INFO program interrupt : unimplemented operation..0,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
112,RAS KERNEL INFO program interrupt : unimplemented operation..0,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
113,RAS KERNEL INFO program interrupt : unimplemented operation..0,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
114,RAS KERNEL INFO program interrupt : unimplemented operation..0,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
115,RAS KERNEL INFO program interrupt : unimplemented operation..0,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
116,RAS KERNEL INFO program interrupt : unimplemented operation..0,43708b7d,RAS KERNEL INFO <*> <*> <*> <*> <*>,"['program', 'interrupt', ': unimplemented operation..0']"
117,NULL DISCOVERY WARNING Node card is not fully functional,e179bea2,NULL DISCOVERY WARNING Node card is not fully functional,[]
118,NULL DISCOVERY WARNING Node card is not fully functional,e179bea2,NULL DISCOVERY WARNING Node card is not fully functional,[]
119,NULL DISCOVERY ERROR Node card status : no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,a052f7e6,NULL DISCOVERY ERROR Node card status : no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,[]
120,NULL DISCOVERY ERROR Node card status : no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,a052f7e6,NULL DISCOVERY ERROR Node card status : no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,[]
121,NULL DISCOVERY WARNING Node card is not fully functional,e179bea2,NULL DISCOVERY WARNING Node card is not fully functional,[]
122,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,a9544d60,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,[]
123,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,a9544d60,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,[]
124,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,a9544d60,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,[]
125,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,a9544d60,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,[]
126,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,a9544d60,NULL HARDWARE SEVERE LinkCard power module U58 is not accessible,[]
127,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
128,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
129,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
130,RAS KERNEL INFO 1311300 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1311300']
131,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
132,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
133,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
134,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
135,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
136,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
137,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
138,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1146800']
139,RAS KERNEL INFO 1311300 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1311300']
140,RAS KERNEL INFO 1311300 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1311300']
141,RAS KERNEL INFO 1311300 double-hummer alignment exceptions,83443b2f,RAS KERNEL INFO <*> double-hummer alignment exceptions,['1311300']
142,RAS APP FATAL ciod : Error creating node map from file /home/auselton/bgl/64mps.sequential.mapfile : Resource temporarily unavailable,9c7403ed,RAS APP FATAL ciod : Error creating node map from file /home/auselton/bgl/64mps.sequential.mapfile : Resource temporarily unavailable,[]
143,RAS APP FATAL ciod : Error creating node map from file /home/auselton/bgl/64mps.sequential.mapfile : Resource temporarily unavailable,9c7403ed,RAS APP FATAL ciod : Error creating node map from file /home/auselton/bgl/64mps.sequential.mapfile : Resource temporarily unavailable,[]
144,"NULL DISCOVERY INFO Node card VPD check : U01 node in processor card slot J10 do not match. VPD ecid 075C04C0D27BFFFF0A081B4086D5 , found 0000000000000000000000000000",3d20b5c4,"NULL DISCOVERY INFO Node card VPD check : <*> node in processor card slot <*> do not match. VPD ecid <*> , found <*>","['U01', 'J10', '075C04C0D27BFFFF0A081B4086D5', '0000000000000000000000000000']"
145,"NULL DISCOVERY INFO Node card VPD check : U11 node in processor card slot J10 do not match. VPD ecid 074F04C0DF7BFFFF050D1BC090E0 , found 0000000000000000000000000000",3d20b5c4,"NULL DISCOVERY INFO Node card VPD check : <*> node in processor card slot <*> do not match. VPD ecid <*> , found <*>","['U11', 'J10', '074F04C0DF7BFFFF050D1BC090E0', '0000000000000000000000000000']"
146,"NULL DISCOVERY ERROR Found invalid node ecid in processor card slot J11 , ecid 0000000000000000000000000000",51ddfcc8,"NULL DISCOVERY ERROR Found invalid node ecid in processor card slot <*> , ecid 0000000000000000000000000000",['J11']
147,"NULL DISCOVERY INFO Node card VPD check : U11 node in processor card slot J11 do not match. VPD ecid 074104C0C97BFFFF0A071AE0C6CF , found 0000000000000000000000000000",3d20b5c4,"NULL DISCOVERY INFO Node card VPD check : <*> node in processor card slot <*> do not match. VPD ecid <*> , found <*>","['U11', 'J11', '074104C0C97BFFFF0A071AE0C6CF', '0000000000000000000000000000']"
148,"NULL DISCOVERY ERROR Found invalid node ecid in processor card slot J08 , ecid 0000000000000000000000000000",51ddfcc8,"NULL DISCOVERY ERROR Found invalid node ecid in processor card slot <*> , ecid 0000000000000000000000000000",['J08']
149,"NULL DISCOVERY ERROR Found invalid node ecid in processor card slot J11 , ecid 0000000000000000000000000000",51ddfcc8,"NULL DISCOVERY ERROR Found invalid node ecid in processor card slot <*> , ecid 0000000000000000000000000000",['J11']
150,"NULL DISCOVERY INFO Node card VPD check : U11 node in processor card slot J17 do not match. VPD ecid 074C04E0E07BFFFF03061AC0CCCD , found 0000000000000000000000000000",3d20b5c4,"NULL DISCOVERY INFO Node card VPD check : <*> node in processor card slot <*> do not match. VPD ecid <*> , found <*>","['U11', 'J17', '074C04E0E07BFFFF03061AC0CCCD', '0000000000000000000000000000']"
151,"NULL DISCOVERY INFO Node card VPD check : missing U01 node , VPD ecid 04C78466A02FFFFF050D1C104EE7 in processor card slot J18",55a9b51c,"NULL DISCOVERY INFO Node card VPD check : missing U01 node , VPD ecid <*> in processor card slot <*>","['04C78466A02FFFFF050D1C104EE7', 'J18']"
152,"NULL DISCOVERY INFO Node card VPD check : missing U01 node , VPD ecid 04E38455992FFFFF0C071B9048E4 in processor card slot J19",55a9b51c,"NULL DISCOVERY INFO Node card VPD check : missing U01 node , VPD ecid <*> in processor card slot <*>","['04E38455992FFFFF0C071B9048E4', 'J19']"
153,NULL DISCOVERY INFO New ido chip inserted into the database : FF : F2 : 9F : 15 : 7E : 3C : 00 : 0D : 60 : EA : 81 : C3 ip = 10.0.0.156 v = 13 t = 1,8b441cc3,NULL DISCOVERY INFO New ido chip inserted into the database : FF : F2 : 9F : 15 : 7E : 3C : 00 : 0D : 60 : EA : 81 : C3 ip = 10.0.0.156 v = 13 t = 1,[]
