LineId,Content,EventId,EventTemplate,ParameterList
34,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2888 ),dd3dd5db,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2888 ),[]
35,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3098 ),2dad9987,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3098 ),[]
36,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2748 ),6ebd33a3,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2748 ),[]
37,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3238 ),08ae7184,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3238 ),[]
38,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3168 ),62390ffa,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3168 ),[]
39,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4432 ),308fb940,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4432 ),[]
40,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2958 ),bf2c0c1f,unix.hw state_change.unavailable 1085737428 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2958 ),[]
41,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4358 ),6cd91a30,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4358 ),[]
42,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5347 ),0b0c2d7d,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5347 ),[]
43,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4502 ),db59b06c,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4502 ),[]
44,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5519 ),4b255cbb,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5519 ),[]
45,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4642 ),13c9f5d9,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4642 ),[]
46,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5261 ),46988c97,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5261 ),[]
47,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4910 ),48718f72,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4910 ),[]
48,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4229 ),ac6ede59,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4229 ),[]
49,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4218 ),f8a2c0aa,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4218 ),[]
50,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5175 ),9ce78225,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5175 ),[]
51,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2678 ),2156fdda,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 2678 ),[]
52,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5777 ),1a43ea88,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 5777 ),[]
53,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3728 ),348bb124,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3728 ),[]
54,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3799 ),95eb3f5c,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3799 ),[]
55,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4148 ),30dca6e9,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4148 ),[]
56,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4831 ),0d2fc74b,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4831 ),[]
57,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3798 ),021c589f,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3798 ),[]
58,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4745 ),5ffecce6,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 4745 ),[]
59,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3168 ),00c911aa,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3168 ),[]
60,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3541 ),629d513c,unix.hw state_change.unavailable 1132154104 1 Component State Change : Component \042alt0\042 is in the unavailable state ( HWID = 3541 ),[]
61,boot_cmd success 1077810607 1 Command has completed successfully,7d2c5b39,boot_cmd success 1077810607 1 Command has completed successfully,[]
62,boot_cmd success 1077810608 1 Command has completed successfully,9bab307a,boot_cmd success 1077810608 1 Command has completed successfully,[]
63,boot_cmd success 1077810661 1 Command has completed successfully,2a1ef695,boot_cmd success 1077810661 1 Command has completed successfully,[]
64,boot_cmd success 1077810661 1 Command has completed successfully,2a1ef695,boot_cmd success 1077810661 1 Command has completed successfully,[]
65,boot_cmd success 1077810662 1 Command has completed successfully,264e7ff8,boot_cmd success 1077810662 1 Command has completed successfully,[]
66,boot_cmd success 1077810662 1 Command has completed successfully,264e7ff8,boot_cmd success 1077810662 1 Command has completed successfully,[]
67,boot_cmd success 1077810688 1 Command has completed successfully,b87d0bf1,boot_cmd success 1077810688 1 Command has completed successfully,[]
68,boot_cmd success 1077810689 1 Command has completed successfully,fc13ec1a,boot_cmd success 1077810689 1 Command has completed successfully,[]
69,boot_cmd success 1077810689 1 Command has completed successfully,fc13ec1a,boot_cmd success 1077810689 1 Command has completed successfully,[]
70,boot_cmd success 1077810689 1 Command has completed successfully,fc13ec1a,boot_cmd success 1077810689 1 Command has completed successfully,[]
71,boot_cmd success 1077816955 1 Command has completed successfully,e3c8f836,boot_cmd success 1077816955 1 Command has completed successfully,[]
72,boot_cmd success 1077816970 1 Command has completed successfully,75be5446,boot_cmd success 1077816970 1 Command has completed successfully,[]
73,boot_cmd success 1077816985 1 Command has completed successfully,34c155b7,boot_cmd success 1077816985 1 Command has completed successfully,[]
74,boot_cmd success 1077816987 1 Command has completed successfully,2b13533d,boot_cmd success 1077816987 1 Command has completed successfully,[]
75,boot_cmd success 1077816987 1 Command has completed successfully,2b13533d,boot_cmd success 1077816987 1 Command has completed successfully,[]
76,boot_cmd success 1077816990 1 Command has completed successfully,56c7a892,boot_cmd success 1077816990 1 Command has completed successfully,[]
77,boot_cmd success 1077817021 1 Command has completed successfully,0df81e92,boot_cmd success 1077817021 1 Command has completed successfully,[]
78,boot_cmd success 1077817742 1 Command has completed successfully,2652ae0c,boot_cmd success 1077817742 1 Command has completed successfully,[]
79,boot_cmd success 1077817742 1 Command has completed successfully,2652ae0c,boot_cmd success 1077817742 1 Command has completed successfully,[]
80,boot_cmd success 1077817773 1 Command has completed successfully,7c085d9b,boot_cmd success 1077817773 1 Command has completed successfully,[]
81,boot_cmd success 1112417665 1 Command has completed successfully,062a2c55,boot_cmd success 1112417665 1 Command has completed successfully,[]
82,boot_cmd success 1112186501 1 Command has completed successfully,c517aac6,boot_cmd success 1112186501 1 Command has completed successfully,[]
83,boot_cmd success 1112170415 1 Command has completed successfully,3447365a,boot_cmd success 1112170415 1 Command has completed successfully,[]
84,boot_cmd success 1112086518 1 Command has completed successfully,3de15b28,boot_cmd success 1112086518 1 Command has completed successfully,[]
85,boot_cmd success 1112052826 1 Command has completed successfully,34d30051,boot_cmd success 1112052826 1 Command has completed successfully,[]
86,boot_cmd success 1112720274 1 Command has completed successfully,614f72c8,boot_cmd success 1112720274 1 Command has completed successfully,[]
87,boot_cmd success 1112718533 1 Command has completed successfully,d7b9cc92,boot_cmd success 1112718533 1 Command has completed successfully,[]
88,boot_cmd success 1112717477 1 Command has completed successfully,6c7c327a,boot_cmd success 1112717477 1 Command has completed successfully,[]
89,shutdown_cmd success 1112673625 1 Command has completed successfully,111af360,shutdown_cmd success 1112673625 1 Command has completed successfully,[]
90,boot_cmd success 1112673625 1 Command has completed successfully,87c205f8,boot_cmd success 1112673625 1 Command has completed successfully,[]
91,boot_cmd success 1113189261 1 Command has completed successfully,77ba43a2,boot_cmd success 1113189261 1 Command has completed successfully,[]
92,boot_cmd success 1114095826 1 Command has completed successfully,3ecd0c8a,boot_cmd success 1114095826 1 Command has completed successfully,[]
93,boot_cmd success 1114095832 1 Command has completed successfully,c8e358cd,boot_cmd success 1114095832 1 Command has completed successfully,[]
94,boot_cmd success 1114095833 1 Command has completed successfully,04d53d54,boot_cmd success 1114095833 1 Command has completed successfully,[]
95,boot_cmd success 1114095834 1 Command has completed successfully,375ed0a6,boot_cmd success 1114095834 1 Command has completed successfully,[]
96,boot_cmd success 1114095835 1 Command has completed successfully,81864826,boot_cmd success 1114095835 1 Command has completed successfully,[]
97,boot_cmd success 1114095839 1 Command has completed successfully,0c481ad9,boot_cmd success 1114095839 1 Command has completed successfully,[]
98,boot_cmd success 1114095879 1 Command has completed successfully,89c49dd3,boot_cmd success 1114095879 1 Command has completed successfully,[]
99,boot_cmd success 1114095881 1 Command has completed successfully,6cdf3220,boot_cmd success 1114095881 1 Command has completed successfully,[]
100,boot_cmd success 1114096624 1 Command has completed successfully,f12bc8af,boot_cmd success 1114096624 1 Command has completed successfully,[]
101,boot_cmd new 1077346152 1 Targeting domains : node-D0 and nodes : node-4,980cbd7f,boot_cmd new 1077346152 1 Targeting domains : node-D0 and nodes : node-4,[]
102,shutdown_cmd new 1077356974 1 Targeting domains : node-D4 and nodes : node- [ 133\ 135\ 140\ 142-143 ],01962853,shutdown_cmd new 1077356974 1 Targeting domains : node-D4 and nodes : node- [ 133\ 135\ 140\ 142-143 ],[]
103,boot_cmd new 1077357108 1 Targeting domains : node-D4 and nodes : node- [ 133\ 135\ 140\ 142-143 ] child of command 2243,42ef9fe1,boot_cmd new 1077357108 1 Targeting domains : node-D4 and nodes : node- [ 133\ 135\ 140\ 142-143 ] child of command 2243,[]
104,shutdown_cmd new 1077357961 1 Targeting domains : node-D6 and nodes : node-219,1e52b65b,shutdown_cmd new 1077357961 1 Targeting domains : node-D6 and nodes : node-219,[]
105,boot_cmd new 1077358054 1 Targeting domains : node-D6 and nodes : node-219 child of command 2245,e12c96c2,boot_cmd new 1077358054 1 Targeting domains : node-D6 and nodes : node-219 child of command 2245,[]
106,shutdown_cmd new 1077380259 1 Targeting domains : node-D1 and nodes : node- [ 35-60 ],e2722c79,shutdown_cmd new 1077380259 1 Targeting domains : node-D1 and nodes : node- [ 35-60 ],[]
107,boot_cmd new 1077380702 1 Targeting domains : node-D1 and nodes : node- [ 35-60 ] child of command 2247,a28028f0,boot_cmd new 1077380702 1 Targeting domains : node-D1 and nodes : node- [ 35-60 ] child of command 2247,[]
108,shutdown_cmd new 1077442857 1 Targeting domains : node-D1 and nodes : node- [ 61-63 ],539b60b0,shutdown_cmd new 1077442857 1 Targeting domains : node-D1 and nodes : node- [ 61-63 ],[]
109,boot_cmd new 1077442953 1 Targeting domains : node-D1 and nodes : node- [ 61-63 ] child of command 2249,f37eeb19,boot_cmd new 1077442953 1 Targeting domains : node-D1 and nodes : node- [ 61-63 ] child of command 2249,[]
110,boot_cmd new 1077740073 1 Targeting domains : node-D6 and nodes : node-194,da376bbf,boot_cmd new 1077740073 1 Targeting domains : node-D6 and nodes : node-194,[]
111,boot_cmd new 1077739228 1 Targeting domains : node-D6 and nodes : node- [ 192-199 ] child of command 2293,985c1b7e,boot_cmd new 1077739228 1 Targeting domains : node-D6 and nodes : node- [ 192-199 ] child of command 2293,[]
112,boot_cmd new 1077739228 1 Targeting domains : node-D6 and nodes : node- [ 200-223 ] child of command 2293,193a4315,boot_cmd new 1077739228 1 Targeting domains : node-D6 and nodes : node- [ 200-223 ] child of command 2293,[]
113,boot_cmd new 1077739217 1 Targeting domains : node-D5 and nodes : node- [ 160-167 ] child of command 2292,21bdfd8a,boot_cmd new 1077739217 1 Targeting domains : node-D5 and nodes : node- [ 160-167 ] child of command 2292,[]
114,boot_cmd new 1077739217 1 Targeting domains : node-D5 and nodes : node- [ 168-191 ] child of command 2292,9f1dff46,boot_cmd new 1077739217 1 Targeting domains : node-D5 and nodes : node- [ 168-191 ] child of command 2292,[]
115,boot_cmd new 1077739206 1 Targeting domains : node-D4 and nodes : node- [ 128-135 ] child of command 2291,5eced91d,boot_cmd new 1077739206 1 Targeting domains : node-D4 and nodes : node- [ 128-135 ] child of command 2291,[]
116,boot_cmd new 1077739206 1 Targeting domains : node-D4 and nodes : node- [ 136-159 ] child of command 2291,77a6c14f,boot_cmd new 1077739206 1 Targeting domains : node-D4 and nodes : node- [ 136-159 ] child of command 2291,[]
117,boot_cmd new 1077739195 1 Targeting domains : node-D3 and nodes : node- [ 96-103 ] child of command 2290,cbdfa60f,boot_cmd new 1077739195 1 Targeting domains : node-D3 and nodes : node- [ 96-103 ] child of command 2290,[]
118,boot_cmd new 1077739195 1 Targeting domains : node-D3 and nodes : node- [ 104-127 ] child of command 2290,1e5960c4,boot_cmd new 1077739195 1 Targeting domains : node-D3 and nodes : node- [ 104-127 ] child of command 2290,[]
119,boot_cmd new 1077739185 1 Targeting domains : node-D2 and nodes : node- [ 64-71 ] child of command 2289,89f7b345,boot_cmd new 1077739185 1 Targeting domains : node-D2 and nodes : node- [ 64-71 ] child of command 2289,[]
120,boot_cmd new 1077739185 1 Targeting domains : node-D2 and nodes : node- [ 72-95 ] child of command 2289,b989ed80,boot_cmd new 1077739185 1 Targeting domains : node-D2 and nodes : node- [ 72-95 ] child of command 2289,[]
121,boot_cmd new 1096386795 1 Targeting domains : node-D0 and nodes : node-9,9eea11e2,boot_cmd new 1096386795 1 Targeting domains : node-D0 and nodes : node-9,[]
122,shutdown_cmd new 1096385821 1 Targeting domains : node-D0 and nodes : node-9,7f3042ee,shutdown_cmd new 1096385821 1 Targeting domains : node-D0 and nodes : node-9,[]
123,boot_cmd new 1096384726 1 Targeting domains : node-D0 and nodes : node-6 child of command 3161,1c1bc99a,boot_cmd new 1096384726 1 Targeting domains : node-D0 and nodes : node-6 child of command 3161,[]
124,shutdown_cmd new 1096384605 1 Targeting domains : node-D0 and nodes : node-6,656ee2d9,shutdown_cmd new 1096384605 1 Targeting domains : node-D0 and nodes : node-6,[]
125,boot_cmd new 1096384191 1 Targeting domains : node-D0 and nodes : node-24 child of command 3159,19dd2608,boot_cmd new 1096384191 1 Targeting domains : node-D0 and nodes : node-24 child of command 3159,[]
126,shutdown_cmd new 1096384063 1 Targeting domains : node-D0 and nodes : node-24,fb0285e6,shutdown_cmd new 1096384063 1 Targeting domains : node-D0 and nodes : node-24,[]
127,boot_cmd new 1097247421 1 Targeting domains : node-D6 and nodes : node-218,7624e025,boot_cmd new 1097247421 1 Targeting domains : node-D6 and nodes : node-218,[]
128,boot_cmd new 1097180646 1 Targeting domains : node-D0 and nodes : node-29,ed24bfbc,boot_cmd new 1097180646 1 Targeting domains : node-D0 and nodes : node-29,[]
129,boot_cmd new 1097180287 1 Targeting domains : node-D0 and nodes : node-29,e376e257,boot_cmd new 1097180287 1 Targeting domains : node-D0 and nodes : node-29,[]
130,boot_cmd new 1097179722 1 Targeting domains : node-D0 and nodes : node-9,63a8763d,boot_cmd new 1097179722 1 Targeting domains : node-D0 and nodes : node-9,[]
131,boot_cmd new 1097179296 1 Targeting domains : node-D0 and nodes : node-9,09f2800d,boot_cmd new 1097179296 1 Targeting domains : node-D0 and nodes : node-9,[]
132,boot_cmd new 1097115816 1 Targeting domains : node-D5 and nodes : node-185,5add73d3,boot_cmd new 1097115816 1 Targeting domains : node-D5 and nodes : node-185,[]
133,boot_cmd new 1096995044 1 Targeting domains : node-D0 and nodes : node- [ 0-7 ] child of command 3168,8b386e51,boot_cmd new 1096995044 1 Targeting domains : node-D0 and nodes : node- [ 0-7 ] child of command 3168,[]
134,boot_cmd new 1096995044 1 Targeting domains : node-D0 and nodes : node- [ 8-31 ] child of command 3168,c121829b,boot_cmd new 1096995044 1 Targeting domains : node-D0 and nodes : node- [ 8-31 ] child of command 3168,[]
135,boot_cmd new 1096995032 1 Targeting domains : node-D0 and nodes : node- [ 0-31 ],73459ad9,boot_cmd new 1096995032 1 Targeting domains : node-D0 and nodes : node- [ 0-31 ],[]
136,boot_cmd new 1098005656 1 Targeting domains : node-D6 and nodes : node-192,f6c40aad,boot_cmd new 1098005656 1 Targeting domains : node-D6 and nodes : node-192,[]
137,boot_cmd new 1097876223 1 Targeting domains : node-D6 and nodes : node-193,20f4d04a,boot_cmd new 1097876223 1 Targeting domains : node-D6 and nodes : node-193,[]
138,boot_cmd new 1097704859 1 Targeting domains : node-D6 and nodes : node-203,f3e13bb4,boot_cmd new 1097704859 1 Targeting domains : node-D6 and nodes : node-203,[]
139,boot_cmd new 1098389243 1 Targeting domains : node-D [ 0-7 ] and nodes : node- [ 0-255 ],7e69007a,boot_cmd new 1098389243 1 Targeting domains : node-D [ 0-7 ] and nodes : node- [ 0-255 ],[]
140,boot_cmd new 1098389247 1 Targeting domains : node-D0 and nodes : node- [ 0-31 ] child of command 3181,a94d36d9,boot_cmd new 1098389247 1 Targeting domains : node-D0 and nodes : node- [ 0-31 ] child of command 3181,[]
